node_id,time_idx,time_value,scale_idx,scale_value,object_id,stitch_defect,enstrophy_mean,enstrophy_integral,q_mean,q_max,strain_sq_mean_proxy,cx,cy,cz,physical_volume,equiv_radius
t01_s01_o000054,1,0.002,1,0.012271881103515625,o000054,0.8446207477036565,1067.3465270996094,0.03156158760155028,311.096360206604,364.7727966308594,445.15380668640137,1.0553817749023438,1.0837604999542236,0.26691341400146484,2.957014128046609e-05,0.01918322394302533
t02_s00_o000058,2,0.004,0,0.0061359405517578125,o000058,0.8445264870941878,1502.1913248697917,0.027068443415014385,424.92657275077624,524.3150634765625,652.3381793682393,1.053887122716659,1.0792962098732972,0.2664414185744065,1.8019304842784023e-05,0.01626359213737271
t00_s00_o000410,0,0.0,0,0.0061359405517578125,o000410,0.8442997399081712,2654.9582210286458,0.09200096447994371,770.0439046223959,1951.3465576171875,1114.870411783854,1.0100167210896809,0.8743306223551432,1.1700420506795248,3.46525093130462e-05,0.020224697124182733
t01_s00_o000371,1,0.002,0,0.0061359405517578125,o000371,0.8230212512950092,1792.4025273516895,0.05093122112286121,597.4262747415682,1019.8104248046875,597.549977868553,1.288248201695884,1.045703949967051,1.1282647760902962,2.8415057636697882e-05,0.018930117544017626
t04_s00_o000250,4,0.008,0,0.0061359405517578125,o000250,0.8191181916978083,1271.0652177051832,0.02730827156229113,540.9788565686954,842.1929931640625,189.10750456779238,1.0939788203085623,0.8316508672570669,0.7471332344957577,2.1484555774088643e-05,0.01724563763090269
t07_s01_o000050,7,0.014,1,0.012271881103515625,o000050,0.8187326837534477,1040.765160602072,0.044239885955760984,322.309522545856,439.08111572265625,396.14611551036,1.0589833052262017,1.0755236667135488,0.25971035335374915,4.250707809067e-05,0.021649982410889824
t08_s00_o000055,8,0.016,0,0.0061359405517578125,o000055,0.8148663068251482,1517.0890492671679,0.04170628097737108,458.49888649307377,637.5782470703125,600.0912762810203,1.055897400158794,1.0707474075445609,0.2578126282251182,2.7490990721683317e-05,0.018722647497264783
t05_s00_o000310,5,0.01,0,0.0061359405517578125,o000310,0.8115551866050752,2166.2312402011585,0.07356404126077662,551.358704236089,953.5009765625,1063.5138317289804,0.5369574099170918,0.6398909432547434,0.9025258953068532,3.3959459126785274e-05,0.020088956811938296
t06_s01_o000115,6,0.012,1,0.012271881103515625,o000115,0.8037828355683468,854.8203289325421,0.04107538158091836,333.74379671536957,524.531005859375,187.33273550180297,1.125001100393442,0.17157033773568958,0.4500476397000826,4.8051479580757395e-05,0.022553089939775412
t06_s00_o000199,6,0.012,0,0.0061359405517578125,o000199,0.8031415613925976,1843.1946210980118,0.3414986510415408,759.6561436831505,2315.3662109375,323.8823337317108,0.48546612946469886,0.7556693869041387,0.6885871839642227,0.00018527541646042034,0.035365222621584834
t01_s00_o000248,1,0.002,0,0.0061359405517578125,o000248,0.8021304128091897,1245.8590312101403,0.02820579923207804,534.4900356993384,834.8321533203125,176.87895981146357,1.0920721949363241,0.8309816632952008,0.7535310667388293,2.263963941785685e-05,0.017549320227840493
t08_s00_o000209,8,0.016,0,0.0061359405517578125,o000209,0.7979681823734391,1740.0455460198182,0.07115039449652004,622.2931609935006,1217.6099853515625,495.459224032817,0.8218347042967371,0.2203738649012679,0.6508950271175407,4.0889960989394514e-05,0.02137187845587724
t01_s01_o000238,1,0.002,1,0.012271881103515625,o000238,0.7970713023343579,1472.1562699942754,1.2624241978289863,590.6225317593279,1945.77490234375,290.91120647561957,0.8212903532488592,0.7033321857452393,0.8515997837329734,0.0008575340971335166,0.05893694169105632
t02_s01_o000243,2,0.004,1,0.012271881103515625,o000243,0.7912346762224045,1434.7227801636561,1.5803295852134045,579.664898712363,2072.931884765625,275.3929827389302,0.7843296895891227,0.6210066008087772,0.8482834860782495,0.0011014877626973618,0.06406640513823374
t04_s00_o000363,4,0.008,0,0.0061359405517578125,o000363,0.7869811813872187,1825.8621237713357,0.38806031938972374,701.8841352048128,2746.989501953125,422.0938533617102,1.170524033256199,1.3125510485275933,1.1166077904079272,0.00021253539045335001,0.03702094916859516
t08_s01_o000180,8,0.016,1,0.012271881103515625,o000180,0.7844889699813892,1603.0674325448495,2.7197431352839434,643.7816793570591,5292.6728515625,315.50407383073116,0.8762296892718813,1.2583290112563987,0.9853665491075038,0.0016965868559667419,0.07398820586126298
t08_s00_o000312,8,0.016,0,0.0061359405517578125,o000312,0.78313123481245,1685.119465655591,0.03231113528073161,587.4184596050217,972.6950073242188,510.2825464455477,0.668743593147002,0.9212042797042663,0.9015396991408015,1.917438848655223e-05,0.016603932951354986
t06_s00_o000248,6,0.012,0,0.0061359405517578125,o000248,0.7786292900224042,1267.1280524359809,0.02634549998271595,543.8464755588108,842.4054565429688,179.43510131835933,1.0949926800198024,0.8323062472873264,0.7429260465833876,2.079150558782772e-05,0.017058170200370065
t02_s00_o000304,2,0.004,0,0.0061359405517578125,o000304,0.7775203776396017,2254.5671910415463,0.08437652343121203,566.9932906539352,1014.272705078125,1120.5806097336758,0.5319708953669042,0.6490840323177385,0.9053542407942408,3.7424710058089894e-05,0.020750247366704305
t05_s01_o000206,5,0.01,1,0.012271881103515625,o000206,0.7756194224017385,1382.4970929181134,0.06898607047815007,440.4593777126736,765.0947265625,501.5783374927662,1.0584497451782227,0.7166551307395652,0.7284724977281359,4.9899613410786525e-05,0.022838602400474972
t08_s01_o000300,8,0.016,1,0.012271881103515625,o000300,0.7672018544782636,708.8352813720703,0.02096035941475105,315.9107151031494,395.64715576171875,77.01385116577148,0.5783123970031738,1.3161592483520508,0.9802165031433105,2.957014128046609e-05,0.01918322394302533
t02_s00_o000430,2,0.004,0,0.0061359405517578125,o000430,0.764178250275651,1791.2860976710465,0.06827981400006373,778.6711189038825,1731.5968017578125,233.94385986328143,1.1564946376916134,1.3481591080174302,1.2027930982185133,3.811776024435082e-05,0.020877552682421408
t02_s00_o000377,2,0.004,0,0.0061359405517578125,o000377,0.7630801535623042,1786.846672740409,0.05077335119386056,602.533726886036,1048.6220703125,581.7792189683371,1.289245915606739,1.0449057788383669,1.1246730060112184,2.8415057636697882e-05,0.018930117544017626
t03_s00_o000292,3,0.006,0,0.0061359405517578125,o000292,0.7620966523800242,2218.0836846136276,0.8260120723170772,765.340313705558,2673.447998046875,687.4030572025117,0.559421160676639,0.8377728509547988,0.938170845987779,0.0003723989667508698,0.04463134272250233
t03_s00_o000211,3,0.006,0,0.0061359405517578125,o000211,0.7598393057430113,2431.6798144555023,2.8846310072339474,927.1568437942163,6191.70068359375,577.3661268670696,0.9514173138106808,0.6218820558898985,0.9184971264297798,0.0011862709021499482,0.06566970864911209
t01_s00_o000053,1,0.002,0,0.0061359405517578125,o000053,0.7595050595018779,1170.3583380066523,0.02730760782630037,484.62695131207454,714.1266479492188,201.1044353825032,0.8418996452104928,0.5096475771158049,0.2407597267981803,2.3332689604117773e-05,0.017726598087327242
t05_s00_o000146,5,0.01,0,0.0061359405517578125,o000146,0.7590668479063306,2433.8825207875075,1.4478390136667159,873.4320231435831,5128.93017578125,687.0184745003412,0.791443398484906,0.36976488354136644,0.6178761076695711,0.0005948680765406264,0.05217278474267754
t03_s00_o000018,3,0.006,0,0.0061359405517578125,o000018,0.7574770007731731,3498.8226207696866,1.4444080761786062,1422.5091280005936,7594.86669921875,653.8043647684995,0.8763922342856503,0.7878245506862989,0.2204268828543058,0.00041282689428275704,0.04619125808303601
t01_s01_o000175,1,0.002,1,0.012271881103515625,o000175,0.7558468878121922,1170.4032345542425,0.34176376638372397,453.4986730647992,1257.00341796875,263.4058884246441,1.026449650148802,0.7935945897162714,0.6799631843084022,0.00029200514514460263,0.041156076407715084
t01_s01_o000098,1,0.002,1,0.012271881103515625,o000098,0.7492620230808988,830.1102433638139,0.03375140611511634,350.24990914084697,608.161376953125,129.61042508211995,0.7488636537031694,1.2386232722889294,0.3762447183782404,4.065894426064087e-05,0.02133155406111047
t02_s00_o000214,2,0.004,0,0.0061359405517578125,o000214,0.7486053521440342,2433.7557725424604,2.882595749529324,929.689969459565,6065.171875,574.3758336233304,0.9502210648687165,0.6221810209372134,0.9192577229621282,0.001184422768319919,0.06563558786170093
t03_s00_o000353,3,0.006,0,0.0061359405517578125,o000353,0.7424479286463601,1870.5531577831832,0.6391188967054092,728.3948029781855,2735.003173828125,413.7635518268123,1.1161603611655295,1.3198329301360816,1.1349830537167975,0.0003416737418266355,0.04336849302876074
t07_s00_o000282,7,0.014,0,0.0061359405517578125,o000282,0.7388856389525941,2158.638925771494,0.49918038489519695,812.5251506306194,2556.994873046875,533.5886245102554,0.49496382790488325,0.9533510751181191,0.9093206445653955,0.00023124774548239496,0.03807702121954693
t07_s00_o000246,7,0.014,0,0.0061359405517578125,o000246,0.7347976055625938,2675.149355931726,2.6234280545570465,1002.896849752006,7026.072265625,669.3556564277139,0.8459185435156941,0.7659070350817713,0.9774300344981631,0.0009806660135592074,0.06163264957725415
t01_s00_o000069,1,0.002,0,0.0061359405517578125,o000069,0.7322782118510508,1492.7456331531312,0.13000815331318444,636.1464838893091,1346.2037353515625,220.4526653745129,1.0146111354271359,0.6398467663428512,0.3323010563534198,8.709330674012278e-05,0.02749784905131942
t05_s00_o000248,5,0.01,0,0.0061359405517578125,o000248,0.7281932731411054,2697.079929019375,2.588235199244567,1008.4496307446512,7284.28369140625,680.1806675300725,0.8487258377589455,0.7675376248348201,0.976254139029182,0.000959643491242626,0.06118905850645431
t00_s00_o000357,0,0.0,0,0.0061359405517578125,o000357,0.7181114308404857,1853.1316492250398,0.6447252438000364,725.741330981413,2947.773681640625,401.64898726221395,1.1089429133441817,1.3226496555890694,1.1377565730932067,0.00034791119350298383,0.04363080884077923
t00_s00_o000200,0,0.0,0,0.0061359405517578125,o000200,0.7175671928047663,1462.99174483781,0.06556726001468649,560.2335415869644,1249.3287353515625,342.52466166388126,1.0023406805451385,0.6746371750979079,0.6500934128908766,4.4817245378206416e-05,0.022035294041606483
t02_s00_o000241,2,0.004,0,0.0061359405517578125,o000241,0.7172513990575079,2729.3162962609335,2.6311504559766634,1021.3162149611692,7476.87890625,686.6838663385952,0.8480537399924576,0.7665764483907312,0.982760646718599,0.0009640328090889452,0.06128220760559859
t00_s00_o000227,0,0.0,0,0.0061359405517578125,o000227,0.7119311160694397,2207.90944200881,0.07191902635147854,902.7749393544299,2589.574462890625,402.3595632999502,0.8058535257975261,1.0590372288480718,0.7373572816240026,3.2573358754263426e-05,0.01981183235582897
t02_s00_o000327,2,0.004,0,0.0061359405517578125,o000327,0.7048735750541815,2089.1148255773855,0.17084764744045006,693.1622579973297,1901.2371826171875,702.7903095827262,1.267401054080597,0.4744780696718033,0.954728083421955,8.177992197878903e-05,0.02692687954235447
t07_s01_o000299,7,0.014,1,0.012271881103515625,o000299,0.6992267810867248,724.07275390625,0.018734566926550972,325.7176535470145,409.74554443359375,72.63744681222101,0.5807229450770787,1.317035811288016,0.9804356438773019,2.5873873620407828e-05,0.01834809363335953
t03_s01_o000276,3,0.006,1,0.012271881103515625,o000276,0.6978654821328464,975.465254350142,0.0396613874048143,391.7077393965288,631.707275390625,192.04977555708444,0.7404964620416815,0.781216794794256,0.9000309163873846,4.065894426064087e-05,0.02133155406111047
t08_s01_o000040,8,0.016,1,0.012271881103515625,o000040,0.6896973112277405,1401.7815469123848,5.549236343999317,547.4357856372936,3484.397705078125,306.9099756377975,0.6050604571815298,0.5572161625524641,0.4890161286326461,0.003958702663922398,0.09813443461052683
t06_s00_o000235,6,0.012,0,0.0061359405517578125,o000235,0.6886337774135575,2147.068062984582,0.06547314052251922,890.7943256262577,2307.7470703125,365.47941173206664,0.8057605570012872,1.056776306845925,0.7263187206152714,3.0494208195480654e-05,0.019381003080777944
t05_s00_o000072,5,0.01,0,0.0061359405517578125,o000072,0.685579497068593,1493.682616344473,0.1249137732003171,632.6842074736705,1237.4974365234375,228.3142013971319,1.0169389208377395,0.6422397444919987,0.3227470830000566,8.362805580881816e-05,0.02712820948142699
t05_s00_o000210,5,0.01,0,0.0061359405517578125,o000210,0.6846727985262033,1594.4073833390778,0.056355221033945954,612.3577902800117,1447.2193603515625,369.69180277905434,1.0296348870969287,0.6723867927501405,0.6492065728879443,3.534555949930712e-05,0.020358639419177448
t04_s01_o000017,4,0.008,1,0.012271881103515625,o000017,0.675301560212938,2151.908041485285,0.9385753159370418,907.9685317217294,3541.5654296875,335.97097804182636,0.8727075447470454,0.7841004032199665,0.22162185281009997,0.0004361595838868748,0.04704559188901672
t08_s01_o000258,8,0.016,1,0.012271881103515625,o000258,0.6731675923733239,833.9315074573864,0.016953387339451044,302.6493086381392,367.8238830566406,228.632890181108,1.0785310051657937,0.5229494788429955,0.849827766418457,2.0329472130320436e-05,0.016930865678361637
t00_s01_o000098,0,0.0,1,0.012271881103515625,o000098,0.6582102079355033,1375.971528600474,0.1551217514009693,510.3440766881724,1178.23388671875,355.28337522412914,0.8677326421268651,0.3758515060925093,0.43177909538394116,0.00011273616363177696,0.02996803133848675
t06_s00_o000226,6,0.012,0,0.0061359405517578125,o000226,0.6527912466948164,1608.7812132964264,0.2750249761502803,616.4661937404323,1506.2581787109375,375.84882581556167,0.7732197194486051,0.8792056547628866,0.718195257960139,0.00017095237927769458,0.03442935183371929
t02_s01_o000194,2,0.004,1,0.012271881103515625,o000194,0.6471667746525324,787.7144119262696,0.05823206612329763,335.0718486785889,612.8600463867188,117.57071456909182,0.9866592407226563,0.681396198272705,0.6405921936035157,7.392535320116522e-05,0.02603564050701658
t00_s00_o000345,0,0.0,0,0.0061359405517578125,o000345,0.6343857518697454,1581.590072811351,0.06211354002451899,615.7723112218521,1170.7203369140625,350.04545036764694,1.3152208103853114,0.5869568544275621,1.0462139578426586,3.9272843888119024e-05,0.02108634206008725
t07_s00_o000329,7,0.014,0,0.0061359405517578125,o000329,0.6325704690366256,2185.368582162115,0.17518527523731003,743.5446901348895,2060.393798828125,698.2792018923362,1.2747549117470338,0.47282107900130305,0.9427598573976016,8.016280487751354e-05,0.02674821252098944
t01_s00_o000101,1,0.002,0,0.0061359405517578125,o000101,0.6325065708576784,2819.0791935707207,0.08726809675508558,912.4124473457906,2550.704345703125,994.2542988791395,0.9429658491220047,1.1738420600321755,0.3782761559557559,3.095624165298794e-05,0.019478396691554656
t05_s00_o000188,5,0.01,0,0.0061359405517578125,o000188,0.6219544725315396,2375.0086838942307,0.1426533515978314,915.3914318378155,3314.583740234375,544.2258202185997,0.9608410908625675,0.7778720635634202,0.605664532001202,6.006434947594674e-05,0.02429457966683062
t03_s00_o000341,3,0.006,0,0.0061359405517578125,o000341,0.6199312672601923,1538.8503227233887,0.06256802949707947,599.3889026641846,1166.70751953125,340.07251739501953,1.3183207728646018,0.5854942365126177,1.0361372340809216,4.065894426064087e-05,0.02133155406111047
t08_s01_o000310,8,0.016,1,0.012271881103515625,o000310,0.6195322902651828,1316.4520141601563,0.9731918011917491,499.4265841293335,1589.5653076171875,317.5988459014893,1.0235669231414795,0.9965687847137451,1.1846046829223633,0.0007392535320116522,0.05609208708551582
t07_s00_o000205,7,0.014,0,0.0061359405517578125,o000205,0.6186097693823193,1401.017063222033,0.09127166284235168,615.3740513578374,1240.4456787109375,170.2689605063581,0.8451496557141026,0.6944492150705757,0.670427660570077,6.514671750852685e-05,0.024961344622097256
t04_s01_o000070,4,0.008,1,0.012271881103515625,o000070,0.6168920918631619,958.9525969974578,0.11165318236203346,410.9566667344835,844.7921142578125,137.03926352849078,1.0175434748331706,0.6386734947325691,0.3264222977653382,0.00011643243129183523,0.030292035166629924
t08_s01_o000088,8,0.016,1,0.012271881103515625,o000088,0.6164900086839191,1254.0891786340164,0.3383877969884178,489.3747057980054,1049.238037109375,275.3397670380057,1.071730274043671,0.6046423062886277,0.407367614850606,0.00026982753918425306,0.04008659986902235
t03_s00_o000195,3,0.006,0,0.0061359405517578125,o000195,0.6152736655669083,1395.4434655325754,0.09026381967903445,627.019102042062,1262.8037109375,141.40526144845148,0.8430344036647252,0.6932517119816372,0.6731345926012311,6.468468405101957e-05,0.024902194294661978
t08_s00_o000071,8,0.016,0,0.0061359405517578125,o000071,0.6117010859082196,1483.8773284005647,0.03462284911415791,635.9513498438467,1271.5074462890625,211.9746287128712,0.5447621676001219,0.39367222549891706,0.2952541691241878,2.3332689604117773e-05,0.017726598087327242
t08_s00_o000059,8,0.016,0,0.0061359405517578125,o000059,0.6117010859082196,1364.5381256103515,0.0252184907230503,484.68508491516116,721.5347900390625,395.16795578002916,0.5651968240737915,0.5903541803359986,0.2562522172927857,1.8481338300291306e-05,0.01640142576114291
t08_s00_o000034,8,0.016,0,0.0061359405517578125,o000034,0.6117010859082196,1847.995898250143,1.0847985545634573,752.5922906568603,2188.24365234375,342.8113169364224,0.5504211544380653,0.5479363520658659,0.258115185193779,0.0005870135077630026,0.051942138813111736
t00_s01_o000212,0,0.0,1,0.012271881103515625,o000212,0.6099865470109874,1114.348897298177,0.043248783806600785,461.02294195265995,814.0686645507812,192.3030133928571,1.054943493434361,0.8848902838570731,0.6949683143979027,3.881081043061174e-05,0.021003324105808765
t04_s01_o000168,4,0.008,1,0.012271881103515625,o000168,0.6061128996168943,1227.5567484860699,0.8575645006495979,462.5531969019976,1188.04296875,302.4503546820747,0.7653855369204566,0.34791432234345293,0.6886375820825971,0.0006985945877510114,0.05504428090007859
t04_s00_o000274,4,0.008,0,0.0061359405517578125,o000274,0.5993185756884369,2193.225424254967,0.07650743620253564,879.762209456488,2635.922607421875,433.70100534199105,0.8535052672127225,1.0933758438817713,0.803401858601349,3.488352604179984e-05,0.020269541388793826
t01_s01_o000060,1,0.002,1,0.012271881103515625,o000060,0.5976168209083016,654.4830763075087,0.021772301661097986,308.1957007514106,393.99530029296875,38.0916748046875,1.1368534300062392,0.6412057876586914,0.28941186269124347,3.326640894052435e-05,0.019951356898934475
t02_s01_o000412,2,0.004,1,0.012271881103515625,o000412,0.5918210039183626,1048.6170004986702,0.0910852740081675,418.7287100933968,931.2504272460938,211.15958031187665,0.3774908958597386,1.0294672174656645,1.2647217892585918,8.686229001136914e-05,0.027473514658917425
t04_s00_o000343,4,0.008,0,0.0061359405517578125,o000343,0.5865879346770932,1899.2649279301709,0.08862991807876358,756.100322912235,1641.699462890625,387.06428210570084,0.7189985785153833,0.9453601081772606,0.9893748500559589,4.666537920823555e-05,0.022334114073249787
t02_s00_o000412,2,0.004,0,0.0061359405517578125,o000412,0.5859425618983188,2643.2449104511634,0.276006474213227,1116.337159958561,3645.922607421875,410.57059053404146,1.0523273797161812,0.893906082727213,1.180734153342458,0.00010441956139664588,0.02921221029798458
t00_s00_o000212,0,0.0,0,0.0061359405517578125,o000212,0.5736503314750705,2361.9397486806706,3.2957114692905733,920.2309544342243,6040.658203125,521.4778398122221,0.968510469537697,0.6300523950564151,0.9207435945801388,0.0013953410416719936,0.06932085645001042
t01_s00_o000037,1,0.002,0,0.0061359405517578125,o000037,0.5711715411038408,1387.908883673444,0.15165807046409094,570.9086388231079,1175.8018798828125,246.09160602722818,0.5039254686545116,0.7337183881763676,0.2797495940774994,0.00010927091270047234,0.02965778098912016
t01_s00_o000007,1,0.002,0,0.0061359405517578125,o000007,0.5711715411038408,1434.2258122962292,0.08415785948448004,566.844856322281,1475.6239013671875,300.5360996516672,0.46425395875465214,0.8263227658008965,0.203283227334811,5.8678249103424895e-05,0.024106242017142395
t05_s01_o000183,5,0.01,1,0.012271881103515625,o000183,0.5661236006735825,1096.3107858431542,0.11954161404101071,468.30690933486164,1117.598388671875,159.69696717343095,1.1131532151820296,0.938434907945536,0.5783903962474759,0.0001090398959717187,0.029636865762867837
t05_s00_o000105,5,0.01,0,0.0061359405517578125,o000105,0.5599223869501826,2740.3708952790375,0.09052922733126424,911.3875169020432,2532.334228515625,917.5958614749511,0.9422745071091019,1.1670301477392235,0.37013023216407615,3.303539221177071e-05,0.019905065881336278
t04_s01_o000009,4,0.008,1,0.012271881103515625,o000009,0.55471303057285,1371.0535316386363,5.972379707217571,520.258068131652,2893.686279296875,330.5373953753324,0.6603399255693491,0.9521003843719391,0.5770088025053831,0.004356051437378661,0.10131368923247935
t08_s00_o000343,8,0.016,0,0.0061359405517578125,o000343,0.5537351440358105,1899.0336269324935,0.0934449182291539,735.0744684783506,1569.2607421875,428.8846899757923,0.722053286055444,0.9436961339672967,0.9785816926911404,4.92065632245256e-05,0.022732374807171014
