object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.15,0.15,2.42,376.85,0.1895864114,3.833717425,2.783,433.3775,0.2180243731,4.408775039,0.3184210526,0.7153568717,0.8225797115,0.6704931967,0.5659364188,0.6385955317,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.2,0.2,2.42,376.85,0.1895864114,3.833717425,2.904,452.22,0.2275036937,4.60046091,0.4245614035,0.9538091622,1.096772949,0.893990929,0.7545818917,0.5699363505,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.25,0.25,2.42,376.85,0.1895864114,3.833717425,3.025,471.0625,0.2369830142,4.792146781,0.5307017544,1.192261453,1.370966186,1.117488661,0.9432273647,0.5146078211,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.3,0.3,2.42,376.85,0.1895864114,3.833717425,3.146,489.905,0.2464623348,4.983832653,0.6368421053,1.430713743,1.645159423,1.340986393,1.131872838,0.4690711296,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.35,0.35,2.42,376.85,0.1895864114,3.833717425,3.267,508.7475,0.2559416554,5.175518524,0.7429824561,1.669166034,1.91935266,1.564484126,1.320518311,0.430938207,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.4,0.4,2.42,376.85,0.1895864114,3.833717425,3.388,527.59,0.265420976,5.367204395,0.849122807,1.907618324,2.193545897,1.787981858,1.509163783,0.3985391494,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.45,0.45,2.42,376.85,0.1895864114,3.833717425,3.509,546.4325,0.2749002965,5.558890266,0.9552631579,2.146070615,2.467739135,2.01147959,1.697809256,0.3706711279,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,U,tail_decay,6,1.5,0.5,2.42,376.85,0.1895864114,3.833717425,3.63,565.275,0.2843796171,5.750576138,1.061403509,2.384522906,2.741932372,2.234977322,1.886454729,0.3464457592,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.5,0.5,6.04,820.52,0.007979124826,0.0009177501625,3.02,410.26,0.003989562413,0.0004588750812,2.649122807,5.191850165,0.1153997298,0.0005350292089,2.634594386,0.2751338647,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.55,0.45,6.04,820.52,0.007979124826,0.0009177501625,3.322,451.286,0.004388518654,0.0005047625894,2.384210526,4.672665148,0.1038597569,0.000481526288,2.371134947,0.2966360041,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.6,0.4,6.04,820.52,0.007979124826,0.0009177501625,3.624,492.312,0.004787474896,0.0005506500975,2.119298246,4.153480132,0.09231978388,0.0004280233671,2.107675509,0.3217839176,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.65,0.35,6.04,820.52,0.007979124826,0.0009177501625,3.926,533.338,0.005186431137,0.0005965376056,1.854385965,3.634295115,0.08077981089,0.0003745204462,1.84421607,0.3515907285,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.7,0.3,6.04,820.52,0.007979124826,0.0009177501625,4.228,574.364,0.005585387378,0.0006424251137,1.589473684,3.115110099,0.06923983791,0.0003210175253,1.580756632,0.3874832628,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.75,0.25,6.04,820.52,0.007979124826,0.0009177501625,4.53,615.39,0.005984343619,0.0006883126219,1.324561404,2.595925082,0.05769986492,0.0002675146044,1.317297193,0.4315372249,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.8,0.2,6.04,820.52,0.007979124826,0.0009177501625,4.832,656.416,0.006383299861,0.00073420013,1.059649123,2.076740066,0.04615989194,0.0002140116835,1.053837754,0.486893377,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.85,0.15,6.04,820.52,0.007979124826,0.0009177501625,5.134,697.442,0.006782256102,0.0007800876381,0.7947368421,1.557555049,0.03461991895,0.0001605087627,0.7903783158,0.5585411704,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.9,0.1,6.04,820.52,0.007979124826,0.0009177501625,5.436,738.468,0.007181212343,0.0008259751463,0.5298245614,1.038370033,0.02307994597,0.0001070058418,0.5269188772,0.6549136401,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,0.95,0.05,6.04,820.52,0.007979124826,0.0009177501625,5.738,779.494,0.007580168585,0.0008718626544,0.2649122807,0.5191850165,0.01153997298,5.350292089e-05,0.2634594386,0.7914777233,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1,0,6.04,820.52,0.007979124826,0.0009177501625,6.04,820.52,0.007979124826,0.0009177501625,0,0,0,0,0,1,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.05,0.05,6.04,820.52,0.007979124826,0.0009177501625,6.342,861.546,0.008378081067,0.0009636376706,0.2649122807,0.5191850165,0.01153997298,5.350292089e-05,0.2634594386,0.7914777233,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.1,0.1,6.04,820.52,0.007979124826,0.0009177501625,6.644,902.572,0.008777037309,0.001009525179,0.5298245614,1.038370033,0.02307994597,0.0001070058418,0.5269188772,0.6549136401,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.15,0.15,6.04,820.52,0.007979124826,0.0009177501625,6.946,943.598,0.00917599355,0.001055412687,0.7947368421,1.557555049,0.03461991895,0.0001605087627,0.7903783158,0.5585411704,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.2,0.2,6.04,820.52,0.007979124826,0.0009177501625,7.248,984.624,0.009574949791,0.001101300195,1.059649123,2.076740066,0.04615989194,0.0002140116835,1.053837754,0.486893377,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.25,0.25,6.04,820.52,0.007979124826,0.0009177501625,7.55,1025.65,0.009973906033,0.001147187703,1.324561404,2.595925082,0.05769986492,0.0002675146044,1.317297193,0.4315372249,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.3,0.3,6.04,820.52,0.007979124826,0.0009177501625,7.852,1066.676,0.01037286227,0.001193075211,1.589473684,3.115110099,0.06923983791,0.0003210175253,1.580756632,0.3874832628,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.35,0.35,6.04,820.52,0.007979124826,0.0009177501625,8.154,1107.702,0.01077181852,0.001238962719,1.854385965,3.634295115,0.08077981089,0.0003745204462,1.84421607,0.3515907285,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.4,0.4,6.04,820.52,0.007979124826,0.0009177501625,8.456,1148.728,0.01117077476,0.001284850227,2.119298246,4.153480132,0.09231978388,0.0004280233671,2.107675509,0.3217839176,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.45,0.45,6.04,820.52,0.007979124826,0.0009177501625,8.758,1189.754,0.011569731,0.001330737736,2.384210526,4.672665148,0.1038597569,0.000481526288,2.371134947,0.2966360041,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,U,late_relaxation,7,1.5,0.5,6.04,820.52,0.007979124826,0.0009177501625,9.06,1230.78,0.01196868724,0.001376625244,2.649122807,5.191850165,0.1153997298,0.0005350292089,2.634594386,0.2751338647,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,V,rise,1,0.5,0.5,3.33,69.28,0.001412350444,0.9816688235,1.665,34.64,0.000706175222,0.4908344117,1.460526316,0.4383700329,0.02042640806,0.5722924555,0.8046293657,0.5541304043,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.55,0.45,3.33,69.28,0.001412350444,0.9816688235,1.8315,38.104,0.0007767927442,0.5399178529,1.314473684,0.3945330296,0.01838376726,0.5150632099,0.7241664291,0.5799904134,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.6,0.4,3.33,69.28,0.001412350444,0.9816688235,1.998,41.568,0.0008474102664,0.5890012941,1.168421053,0.3506960263,0.01634112645,0.4578339644,0.6437034926,0.6083822323,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.65,0.35,3.33,69.28,0.001412350444,0.9816688235,2.1645,45.032,0.0009180277886,0.6380847353,1.022368421,0.306859023,0.01429848564,0.4006047188,0.563240556,0.639696812,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.7,0.3,3.33,69.28,0.001412350444,0.9816688235,2.331,48.496,0.0009886453108,0.6871681764,0.8763157895,0.2630220197,0.01225584484,0.3433754733,0.4827776194,0.6744099634,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.75,0.25,3.33,69.28,0.001412350444,0.9816688235,2.4975,51.96,0.001059262833,0.7362516176,0.7302631579,0.2191850165,0.01021320403,0.2861462277,0.4023146829,0.713106703,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.8,0.2,3.33,69.28,0.001412350444,0.9816688235,2.664,55.424,0.001129880355,0.7853350588,0.5842105263,0.1753480132,0.008170563226,0.2289169822,0.3218517463,0.7565144902,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.85,0.15,3.33,69.28,0.001412350444,0.9816688235,2.8305,58.888,0.001200497877,0.8344185,0.4381578947,0.1315110099,0.006127922419,0.1716877366,0.2413888097,0.8055493913,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.9,0.1,3.33,69.28,0.001412350444,0.9816688235,2.997,62.352,0.0012711154,0.8835019412,0.2921052632,0.08767400658,0.004085281613,0.1144584911,0.1609258731,0.8613814397,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,0.95,0.05,3.33,69.28,0.001412350444,0.9816688235,3.1635,65.816,0.001341732922,0.9325853823,0.1460526316,0.04383700329,0.002042640806,0.05722924555,0.08046293657,0.9255292025,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1,0,3.33,69.28,0.001412350444,0.9816688235,3.33,69.28,0.001412350444,0.9816688235,0,0,0,0,0,1,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.05,0.05,3.33,69.28,0.001412350444,0.9816688235,3.4965,72.744,0.001482967966,1.030752265,0.1460526316,0.04383700329,0.002042640806,0.05722924555,0.08046293657,0.9255292025,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.1,0.1,3.33,69.28,0.001412350444,0.9816688235,3.663,76.208,0.001553585488,1.079835706,0.2921052632,0.08767400658,0.004085281613,0.1144584911,0.1609258731,0.8613814397,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.15,0.15,3.33,69.28,0.001412350444,0.9816688235,3.8295,79.672,0.001624203011,1.128919147,0.4381578947,0.1315110099,0.006127922419,0.1716877366,0.2413888097,0.8055493913,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.2,0.2,3.33,69.28,0.001412350444,0.9816688235,3.996,83.136,0.001694820533,1.178002588,0.5842105263,0.1753480132,0.008170563226,0.2289169822,0.3218517463,0.7565144902,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.25,0.25,3.33,69.28,0.001412350444,0.9816688235,4.1625,86.6,0.001765438055,1.227086029,0.7302631579,0.2191850165,0.01021320403,0.2861462277,0.4023146829,0.713106703,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.3,0.3,3.33,69.28,0.001412350444,0.9816688235,4.329,90.064,0.001836055577,1.276169471,0.8763157895,0.2630220197,0.01225584484,0.3433754733,0.4827776194,0.6744099634,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.35,0.35,3.33,69.28,0.001412350444,0.9816688235,4.4955,93.528,0.001906673099,1.325252912,1.022368421,0.306859023,0.01429848564,0.4006047188,0.563240556,0.639696812,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.4,0.4,3.33,69.28,0.001412350444,0.9816688235,4.662,96.992,0.001977290622,1.374336353,1.168421053,0.3506960263,0.01634112645,0.4578339644,0.6437034926,0.6083822323,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.45,0.45,3.33,69.28,0.001412350444,0.9816688235,4.8285,100.456,0.002047908144,1.423419794,1.314473684,0.3945330296,0.01838376726,0.5150632099,0.7241664291,0.5799904134,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,rise,1,1.5,0.5,3.33,69.28,0.001412350444,0.9816688235,4.995,103.92,0.002118525666,1.472503235,1.460526316,0.4383700329,0.02042640806,0.5722924555,0.8046293657,0.5541304043,boundary_response_rise,shock_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.5,0.5,0.05,2.04,-0.063663973,0.109999962,0.025,1.02,-0.0318319865,0.054999981,0.02192982456,0.01290812453,0.9207532713,0.06412768425,0.1603765105,0.8617892477,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.55,0.45,0.05,2.04,-0.063663973,0.109999962,0.0275,1.122,-0.03501518515,0.0604999791,0.01973684211,0.01161731207,0.8286779441,0.05771491583,0.1443388595,0.8738670296,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.6,0.4,0.05,2.04,-0.063663973,0.109999962,0.03,1.224,-0.0381983838,0.0659999772,0.01754385965,0.01032649962,0.736602617,0.0513021474,0.1283012084,0.8862881583,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.65,0.35,0.05,2.04,-0.063663973,0.109999962,0.0325,1.326,-0.04138158245,0.0714999753,0.01535087719,0.009035687168,0.6445272899,0.04488937898,0.1122635574,0.8990674857,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.7,0.3,0.05,2.04,-0.063663973,0.109999962,0.035,1.428,-0.0445647811,0.0769999734,0.01315789474,0.007744874715,0.5524519628,0.03847661055,0.09622590631,0.9122207332,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.75,0.25,0.05,2.04,-0.063663973,0.109999962,0.0375,1.53,-0.04774797975,0.0824999715,0.01096491228,0.006454062263,0.4603766356,0.03206384213,0.08018825525,0.9257645555,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.8,0.2,0.05,2.04,-0.063663973,0.109999962,0.04,1.632,-0.0509311784,0.0879999696,0.008771929825,0.00516324981,0.3683013085,0.0256510737,0.0641506042,0.9397166116,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.85,0.15,0.05,2.04,-0.063663973,0.109999962,0.0425,1.734,-0.05411437705,0.0934999677,0.006578947368,0.003872437358,0.2762259814,0.01923830528,0.04811295315,0.9540956411,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.9,0.1,0.05,2.04,-0.063663973,0.109999962,0.045,1.836,-0.0572975757,0.0989999658,0.004385964912,0.002581624905,0.1841506543,0.01282553685,0.0320753021,0.9689215486,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,0.95,0.05,0.05,2.04,-0.063663973,0.109999962,0.0475,1.938,-0.06048077435,0.1044999639,0.002192982456,0.001290812453,0.09207532713,0.006412768425,0.01603765105,0.9842154953,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1,0,0.05,2.04,-0.063663973,0.109999962,0.05,2.04,-0.063663973,0.109999962,0,0,0,0,0,1,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.05,0.05,0.05,2.04,-0.063663973,0.109999962,0.0525,2.142,-0.06684717165,0.1154999601,0.002192982456,0.001290812453,0.09207532713,0.006412768425,0.01603765105,0.9842154953,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.1,0.1,0.05,2.04,-0.063663973,0.109999962,0.055,2.244,-0.0700303703,0.1209999582,0.004385964912,0.002581624905,0.1841506543,0.01282553685,0.0320753021,0.9689215486,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.15,0.15,0.05,2.04,-0.063663973,0.109999962,0.0575,2.346,-0.07321356895,0.1264999563,0.006578947368,0.003872437358,0.2762259814,0.01923830528,0.04811295315,0.9540956411,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.2,0.2,0.05,2.04,-0.063663973,0.109999962,0.06,2.448,-0.0763967676,0.1319999544,0.008771929825,0.00516324981,0.3683013085,0.0256510737,0.0641506042,0.9397166116,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.25,0.25,0.05,2.04,-0.063663973,0.109999962,0.0625,2.55,-0.07957996625,0.1374999525,0.01096491228,0.006454062263,0.4603766356,0.03206384213,0.08018825525,0.9257645555,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.3,0.3,0.05,2.04,-0.063663973,0.109999962,0.065,2.652,-0.0827631649,0.1429999506,0.01315789474,0.007744874715,0.5524519628,0.03847661055,0.09622590631,0.9122207332,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.35,0.35,0.05,2.04,-0.063663973,0.109999962,0.0675,2.754,-0.08594636355,0.1484999487,0.01535087719,0.009035687168,0.6445272899,0.04488937898,0.1122635574,0.8990674857,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.4,0.4,0.05,2.04,-0.063663973,0.109999962,0.07,2.856,-0.0891295622,0.1539999468,0.01754385965,0.01032649962,0.736602617,0.0513021474,0.1283012084,0.8862881583,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.45,0.45,0.05,2.04,-0.063663973,0.109999962,0.0725,2.958,-0.09231276085,0.1594999449,0.01973684211,0.01161731207,0.8286779441,0.05771491583,0.1443388595,0.8738670296,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,peak,2,1.5,0.5,0.05,2.04,-0.063663973,0.109999962,0.075,3.06,-0.0954959595,0.164999943,0.02192982456,0.01290812453,0.9207532713,0.06412768425,0.1603765105,0.8617892477,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.5,0.5,1.01,34.92,0.05022036342,-0.01000198635,0.505,17.46,0.02511018171,-0.005000993175,0.4429824561,0.2209567198,0.7263223095,0.005830949492,0.3533029873,0.7389328254,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.55,0.45,1.01,34.92,0.05022036342,-0.01000198635,0.5555,19.206,0.02762119988,-0.005501092493,0.3986842105,0.1988610478,0.6536900786,0.005247854543,0.3179726885,0.758741064,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.6,0.4,1.01,34.92,0.05022036342,-0.01000198635,0.606,20.952,0.03013221805,-0.00600119181,0.3543859649,0.1767653759,0.5810578476,0.004664759594,0.2826423898,0.7796405358,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.65,0.35,1.01,34.92,0.05022036342,-0.01000198635,0.6565,22.698,0.03264323622,-0.006501291128,0.3100877193,0.1546697039,0.5084256167,0.004081664644,0.2473120911,0.8017239688,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.7,0.3,1.01,34.92,0.05022036342,-0.01000198635,0.707,24.444,0.03515425439,-0.007001390445,0.2657894737,0.1325740319,0.4357933857,0.003498569695,0.2119817924,0.8250949035,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.75,0.25,1.01,34.92,0.05022036342,-0.01000198635,0.7575,26.19,0.03766527256,-0.007501489763,0.2214912281,0.1104783599,0.3631611548,0.002915474746,0.1766514936,0.8498693159,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.8,0.2,1.01,34.92,0.05022036342,-0.01000198635,0.808,27.936,0.04017629074,-0.00800158908,0.1771929825,0.08838268793,0.2905289238,0.002332379797,0.1413211949,0.8761775427,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.85,0.15,1.01,34.92,0.05022036342,-0.01000198635,0.8585,29.682,0.04268730891,-0.008501688398,0.1328947368,0.06628701595,0.2178966929,0.001749284848,0.1059908962,0.9041665745,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.9,0.1,1.01,34.92,0.05022036342,-0.01000198635,0.909,31.428,0.04519832708,-0.009001787715,0.08859649123,0.04419134396,0.1452644619,0.001166189898,0.07066059745,0.9340028039,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,0.95,0.05,1.01,34.92,0.05022036342,-0.01000198635,0.9595,33.174,0.04770934525,-0.009501887032,0.04429824561,0.02209567198,0.07263223095,0.0005830949492,0.03533029873,0.9658753359,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1,0,1.01,34.92,0.05022036342,-0.01000198635,1.01,34.92,0.05022036342,-0.01000198635,0,0,0,0,0,1,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.05,0.05,1.01,34.92,0.05022036342,-0.01000198635,1.0605,36.666,0.05273138159,-0.01050208567,0.04429824561,0.02209567198,0.07263223095,0.0005830949492,0.03533029873,0.9658753359,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.1,0.1,1.01,34.92,0.05022036342,-0.01000198635,1.111,38.412,0.05524239976,-0.01100218499,0.08859649123,0.04419134396,0.1452644619,0.001166189898,0.07066059745,0.9340028039,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.15,0.15,1.01,34.92,0.05022036342,-0.01000198635,1.1615,40.158,0.05775341793,-0.0115022843,0.1328947368,0.06628701595,0.2178966929,0.001749284848,0.1059908962,0.9041665745,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.2,0.2,1.01,34.92,0.05022036342,-0.01000198635,1.212,41.904,0.0602644361,-0.01200238362,0.1771929825,0.08838268793,0.2905289238,0.002332379797,0.1413211949,0.8761775427,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.25,0.25,1.01,34.92,0.05022036342,-0.01000198635,1.2625,43.65,0.06277545428,-0.01250248294,0.2214912281,0.1104783599,0.3631611548,0.002915474746,0.1766514936,0.8498693159,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.3,0.3,1.01,34.92,0.05022036342,-0.01000198635,1.313,45.396,0.06528647245,-0.01300258226,0.2657894737,0.1325740319,0.4357933857,0.003498569695,0.2119817924,0.8250949035,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.35,0.35,1.01,34.92,0.05022036342,-0.01000198635,1.3635,47.142,0.06779749062,-0.01350268157,0.3100877193,0.1546697039,0.5084256167,0.004081664644,0.2473120911,0.8017239688,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.4,0.4,1.01,34.92,0.05022036342,-0.01000198635,1.414,48.888,0.07030850879,-0.01400278089,0.3543859649,0.1767653759,0.5810578476,0.004664759594,0.2826423898,0.7796405358,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.45,0.45,1.01,34.92,0.05022036342,-0.01000198635,1.4645,50.634,0.07281952696,-0.01450288021,0.3986842105,0.1988610478,0.6536900786,0.005247854543,0.3179726885,0.758741064,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,early_decline,3,1.5,0.5,1.01,34.92,0.05022036342,-0.01000198635,1.515,52.38,0.07533054513,-0.01500297953,0.4429824561,0.2209567198,0.7263223095,0.005830949492,0.3533029873,0.7389328254,post_boundary_relaxation,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,V,plateau_or_shoulder,4,0.5,0.5,1.092,79.17,-0.0009636535081,-2.372643672,0.546,39.585,-0.000481826754,-1.186321836,0.4789473684,0.5009491268,0.01393703657,1.383201789,0.5514345093,0.6445647522,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,V,plateau_or_shoulder,4,0.55,0.45,1.092,79.17,-0.0009636535081,-2.372643672,0.6006,43.5435,-0.0005300094295,-1.30495402,0.4310526316,0.4508542141,0.01254333291,1.24488161,0.4962910583,0.6683191712,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,V,plateau_or_shoulder,4,0.6,0.4,1.092,79.17,-0.0009636535081,-2.372643672,0.6552,47.502,-0.0005781921049,-1.423586203,0.3831578947,0.4007593014,0.01114962926,1.106561431,0.4411476074,0.6938914479,plateau_or_buffer_regime,recombination_plateau,valid,no
