time,amplitude
110.9,-16846.0
110.925,-586.0
110.95,-11175.0
110.975,-23842.0
111.0,-13601.0
111.025,-9416.0
111.05,-11424.0
111.075,-8965.0
111.1,-1131.0
111.125,1304.0
111.15,-1233.0
111.175,431.0
111.2,-6197.0
111.225,-10354.0
111.25,-8086.0
111.275,-6307.0
111.3,40.0
111.325,135.0
111.35,-335.0
111.375,-1580.0
111.4,-14866.0
111.425,-19016.0
111.45,-9402.0
111.475,-7536.0
111.5,-5358.0
111.525,-1932.0
111.55,-2216.0
111.575,5506.0
111.6,6715.0
111.625,1111.0
111.65,5740.0
111.675,6317.0
111.7,-4671.0
111.725,-4379.0
111.75,-6311.0
111.775,-16053.0
111.8,-3567.0
111.825,5291.0
111.85,-3637.0
111.875,-9861.0
111.9,-6435.0
111.925,3894.0
111.95,4626.0
111.975,-1437.0
112.0,-3944.0
112.025,-3442.0
112.05,-3987.0
112.075,-9013.0
112.1,-8397.0
112.125,-238.0
112.15,6042.0
112.175,4423.0
112.2,-1563.0
112.225,2551.0
112.25,8128.0
112.275,3593.0
112.3,-2305.0
112.325,-1868.0
112.35,7878.0
112.375,10004.0
112.4,2590.0
112.425,6128.0
112.45,9235.0
112.475,-1302.0
112.5,-2643.0
112.525,8115.0
112.55,6190.0
112.575,767.0
112.6,-5298.0
112.625,-8786.0
112.65,-422.0
112.675,548.0
112.7,13332.0
112.725,25364.0
112.75,12064.0
112.775,10054.0
112.8,9692.0
112.825,4178.0
112.85,5254.0
112.875,1891.0
112.9,-1539.0
112.925,-1497.0
112.95,2205.0
112.975,-1295.0
113.0,-4879.0
113.025,2120.0
113.05,14001.0
113.075,20275.0
113.1,7044.0
113.125,4208.0
113.15,9762.0
113.175,4538.0
113.2,8059.0
113.225,10751.0
113.25,4081.0
113.275,-2892.0
113.3,382.0
113.325,4623.0
113.35,-4914.0
113.375,-3592.0
113.4,9938.0
113.425,5137.0
113.45,-2010.0
113.475,7451.0
113.5,4067.0
113.525,-6706.0
113.55,-6681.0
113.575,-6704.0
113.6,-3237.0
113.625,-4421.0
113.65,-6330.0
113.675,-1455.0
113.7,-3340.0
113.725,-2926.0
113.75,3143.0
113.775,1638.0
113.8,-8774.0
113.825,-9014.0
113.85,2851.0
113.875,4303.0
113.9,1635.0
113.925,-81.0
113.95,-3824.0
113.975,-4832.0
114.0,-12836.0
114.025,-19798.0
114.05,-9633.0
114.075,-761.0
114.1,-5706.0
114.125,-6435.0
114.15,-796.0
114.175,-3014.0
114.2,-8057.0
114.225,-10147.0
114.25,-4391.0
114.275,-1185.0
114.3,-15663.0
114.325,-12037.0
114.35,1465.0
114.375,-4739.0
114.4,-5815.0
114.425,-4338.0
114.45,-7572.0
114.475,-8507.0
114.5,-94.0
114.525,7854.0
114.55,-1223.0
114.575,-10547.0
114.6,-9804.0
114.625,-3567.0
114.65,-3469.0
114.675,-2963.0
114.7,1610.0
114.725,-3048.0
114.75,-1980.0
114.775,-5358.0
114.8,-12355.0
114.825,-2008.0
114.85,-1846.0
114.875,-2606.0
114.9,7769.0
114.925,247.0
114.95,-7515.0
114.975,-4629.0
115.0,-5981.0
115.025,-11025.0
115.05,-8850.0
115.075,4561.0
115.1,2480.0
115.125,-3018.0
115.15,4626.0
115.175,86.0
115.2,-7438.0
115.225,-1845.0
115.25,4645.0
115.275,292.0
115.3,-4880.0
115.325,696.0
115.35,2315.0
115.375,-3334.0
115.4,-5146.0
115.425,-6444.0
115.45,3707.0
115.475,6543.0
115.5,-5238.0
115.525,3326.0
115.55,5222.0
115.575,-724.0
115.6,4150.0
115.625,1668.0
115.65,3903.0
115.675,9163.0
115.7,8483.0
115.725,9119.0
115.75,3953.0
115.775,4796.0
115.8,12621.0
115.825,7286.0
115.85,6069.0
115.875,10851.0
115.9,11383.0
115.925,7571.0
115.95,2695.0
115.975,5240.0
116.0,2051.0
116.025,5019.0
116.05,8224.0
116.075,1290.0
116.1,5564.0
116.125,7803.0
116.15,12143.0
116.175,18276.0
116.2,13277.0
116.225,8097.0
116.25,6374.0
116.275,4848.0
116.3,-1300.0
116.325,-2145.0
116.35,-5167.0
116.375,-5993.0
116.4,588.0
116.425,-1837.0
116.45,844.0
116.475,3223.0
116.5,4813.0
116.525,9617.0
116.55,4872.0
116.575,-1564.0
116.6,-6113.0
116.625,-4709.0
116.65,-7864.0
116.675,-14775.0
116.7,-4009.0
116.725,-4260.0
116.75,-12491.0
116.775,-9195.0
116.8,-11378.0
116.825,-6684.0
116.85,-2545.0
116.875,-6489.0
116.9,-10228.0
116.925,-11599.0
116.95,-12027.0
116.975,-10886.0
117.0,-5520.0
117.025,-10891.0
117.05,-6972.0
117.075,-8021.0
117.1,-22242.0
117.125,-8723.0
117.15,-2988.0
117.175,-5721.0
117.2,4540.0
117.225,-2529.0
117.25,-14978.0
117.275,-14463.0
117.3,-9350.0
117.325,-10252.0
117.35,-12413.0
117.375,-12757.0
117.4,-14957.0
117.425,-7506.0
117.45,-80.0
117.475,-2893.0
117.5,-4877.0
117.525,-10671.0
117.55,-9719.0
117.575,-3249.0
117.6,-7384.0
117.625,-1001.0
117.65,6238.0
117.675,-3926.0
117.7,-9083.0
117.725,-7256.0
117.75,-3530.0
117.775,1726.0
117.8,-793.0
117.825,273.0
117.85,3675.0
117.875,4985.0
117.9,7080.0
117.925,-1704.0
117.95,-5623.0
117.975,-2051.0
118.0,-3758.0
118.025,1534.0
118.05,5515.0
118.075,81.0
118.1,277.0
118.125,4918.0
118.15,-97.0
118.175,-7090.0
118.2,1955.0
118.225,4700.0
118.25,-9987.0
118.275,-3755.0
118.3,9977.0
118.325,2749.0
118.35,2228.0
118.375,5600.0
118.4,1079.0
118.425,-56.0
118.45,-1464.0
118.475,1430.0
118.5,7301.0
118.525,3538.0
118.55,-2655.0
118.575,867.0
118.6,2897.0
118.625,-36.0
118.65,-971.0
118.675,-577.0
118.7,5051.0
118.725,1833.0
118.75,-4914.0
118.775,-2199.0
118.8,-5022.0
118.825,-2308.0
118.85,-202.0
118.875,-8604.0
118.9,1458.0
118.925,6591.0
118.95,-4769.0
118.975,1964.0
119.0,8584.0
119.025,-5067.0
119.05,-15471.0
119.075,-10433.0
119.1,-8462.0
119.125,-4371.0
119.15,4423.0
119.175,-2479.0
119.2,-14246.0
119.225,-13764.0
119.25,-4307.0
119.275,-2711.0
119.3,-6873.0
119.325,-9413.0
119.35,-12624.0
119.375,-8204.0
119.4,-9914.0
119.425,-13590.0
119.45,-8311.0
119.475,-11779.0
119.5,-12215.0
119.525,-6513.0
119.55,-4461.0
119.575,-3267.0
119.6,-6665.0
119.625,-5777.0
119.65,-5560.0
119.675,-4597.0
119.7,614.0
119.725,-3662.0
119.75,-4277.0
119.775,-5774.0
119.8,-9634.0
119.825,-5475.0
119.85,-4876.0
119.875,-632.0
119.9,1019.0
119.925,-5504.0
119.95,-2256.0
119.975,2841.0
120.0,5786.0
120.025,511.0
120.05,-9166.0
120.075,-1594.0
120.1,-519.0
120.125,-2972.0
120.15,217.0
120.175,-8706.0
120.2,-2958.0
120.225,7474.0
120.25,-588.0
120.275,696.0
120.3,3551.0
120.325,-1872.0
120.35,-1249.0
120.375,-919.0
120.4,9210.0
120.425,12183.0
120.45,3945.0
120.475,17974.0
120.5,17185.0
120.525,5977.0
120.55,13456.0
120.575,13060.0
120.6,11378.0
120.625,4702.0
120.65,-2833.0
120.675,2812.0
120.7,6496.0
120.725,11409.0
120.75,18601.0
120.775,18752.0
120.8,4890.0
120.825,-4922.0
120.85,10210.0
120.875,23753.0
120.9,10139.0
120.925,-4425.0
120.95,-4751.0
120.975,-6579.0
121.0,-602.0
121.025,6572.0
121.05,7434.0
121.075,11607.0
121.1,11283.0
121.125,6895.0
121.15,300.0
121.175,-3831.0
121.2,-9085.0
121.225,-18546.0
121.25,-12524.0
121.275,2582.0
121.3,6446.0
121.325,3281.0
121.35,436.0
121.375,-5083.0
121.4,-6963.0
121.425,-883.0
121.45,-4160.0
121.475,-10813.0
121.5,-3630.0
121.525,4071.0
121.55,7811.0
121.575,5352.0
121.6,-7384.0
121.625,-10929.0
121.65,1068.0
121.675,4395.0
121.7,-6744.0
121.725,-12845.0
121.75,-13264.0
121.775,-1475.0
121.8,6960.0
121.825,-13323.0
121.85,-14401.0
121.875,10454.0
121.9,15364.0
121.925,7398.0
121.95,-1133.0
121.975,-4441.0
122.0,-2738.0
122.025,-2765.0
122.05,-75.0
122.075,4770.0
122.1,7065.0
122.125,4045.0
122.15,4759.0
122.175,5417.0
122.2,937.0
122.225,8553.0
122.25,13584.0
122.275,4625.0
122.3,4227.0
122.325,3089.0
122.35,292.0
122.375,5931.0
122.4,8664.0
122.425,13537.0
122.45,18785.0
122.475,11986.0
122.5,4307.0
122.525,13250.0
122.55,21023.0
122.575,11938.0
122.6,1625.0
122.625,1356.0
122.65,4300.0
122.675,2683.0
122.7,-2122.0
122.725,-3951.0
122.75,-27.0
122.775,2767.0
122.8,4259.0
122.825,3802.0
122.85,3303.0
122.875,-4345.0
122.9,-13228.0
122.925,-5673.0
122.95,1762.0
122.975,-2409.0
123.0,-8902.0
123.025,-3725.0
123.05,-3158.0
123.075,-14641.0
123.1,-16985.0
123.125,-13424.0
123.15,-8033.0
123.175,-7939.0
123.2,-12447.0
123.225,-10976.0
123.25,-16572.0
123.275,-24997.0
123.3,-15722.0
123.325,-10793.0
123.35,-19147.0
123.375,-17382.0
123.4,-10675.0
123.425,-13837.0
123.45,-22301.0
123.475,-21387.0
123.5,-18937.0
123.525,-14646.0
123.55,-4471.0
123.575,-4609.0
123.6,-13947.0
123.625,-18197.0
123.65,-10605.0
123.675,-9784.0
123.7,-14883.0
123.725,-14617.0
123.75,-19079.0
123.775,-17663.0
123.8,-6925.0
123.825,-6404.0
123.85,-17404.0
123.875,-15090.0
123.9,-6813.0
123.925,-12383.0
123.95,-9714.0
123.975,-5787.0
124.0,-13130.0
124.025,-11033.0
124.05,-5424.0
124.075,-5725.0
124.1,-6007.0
124.125,-7916.0
124.15,-6373.0
124.175,-4104.0
124.2,-2684.0
124.225,718.0
124.25,-5441.0
124.275,-10481.0
124.3,-9555.0
124.325,-9541.0
124.35,-4605.0
124.375,3854.0
124.4,10213.0
124.425,5854.0
124.45,1012.0
124.475,4974.0
124.5,-820.0
124.525,-7457.0
124.55,1666.0
124.575,2860.0
124.6,-317.0
124.625,6230.0
124.65,918.0
124.675,4301.0
124.7,7287.0
124.725,-7871.0
124.75,712.0
124.775,5169.0
124.8,1379.0
124.825,9049.0
124.85,9163.0
124.875,10382.0
124.9,2131.0
124.925,-3736.0
124.95,1538.0
124.975,354.0
125.0,-7305.0
125.025,-19477.0
125.05,-10302.0
125.075,4605.0
125.1,-2648.0
125.125,1927.0
125.15,10762.0
125.175,1364.0
125.2,5610.0
125.225,10324.0
125.25,-3151.0
125.275,-7859.0
125.3,-8418.0
125.325,-8294.0
125.35,-8346.0
125.375,-10240.0
125.4,2239.0
125.425,12733.0
125.45,4766.0
125.475,2628.0
125.5,11577.0
125.525,8645.0
125.55,-877.0
125.575,1149.0
125.6,981.0
125.625,-8491.0
125.65,-4188.0
125.675,4736.0
125.7,6953.0
125.725,10937.0
125.75,5713.0
125.775,-1582.0
125.8,-2770.0
125.825,-3240.0
125.85,312.0
125.875,6929.0
125.9,10939.0
125.925,557.0
125.95,-6709.0
125.975,9707.0
126.0,16186.0
126.025,6800.0
126.05,5268.0
126.075,2465.0
126.1,-2605.0
126.125,-3185.0
126.15,3795.0
126.175,6116.0
126.2,-7852.0
126.225,-6463.0
126.25,6910.0
126.275,3016.0
126.3,5404.0
126.325,12305.0
126.35,3871.0
126.375,4080.0
126.4,7625.0
126.425,3043.0
126.45,1393.0
126.475,-4216.0
126.5,3995.0
126.525,16973.0
126.55,2037.0
126.575,-8864.0
126.6,3868.0
126.625,12434.0
126.65,8955.0
126.675,6726.0
126.7,8911.0
126.725,12414.0
126.75,1140.0
126.775,-8792.0
126.8,9758.0
126.825,14231.0
126.85,-1723.0
126.875,-2703.0
126.9,4410.0
126.925,7782.0
126.95,4022.0
126.975,3892.0
127.0,3682.0
127.025,-5302.0
127.05,4708.0
127.075,17999.0
127.1,7335.0
127.125,2741.0
127.15,5137.0
127.175,3608.0
127.2,6154.0
127.225,-679.0
127.25,-2933.0
127.275,6326.0
127.3,-1465.0
127.325,-6087.0
127.35,-497.0
127.375,-3845.0
127.4,547.0
127.425,10017.0
127.45,10802.0
127.475,9756.0
127.5,5330.0
127.525,-7236.0
127.55,-9988.0
127.575,-4135.0
127.6,666.0
127.625,2125.0
127.65,-6993.0
127.675,-4664.0
127.7,2322.0
127.725,-5078.0
127.75,-16789.0
127.775,-21457.0
127.8,-12063.0
127.825,-7905.0
127.85,-11491.0
127.875,-4996.0
127.9,-5717.0
127.925,-20422.0
127.95,-20488.0
127.975,-12306.0
128.0,-14122.0
128.025,-17888.0
128.05,-20773.0
128.075,-18154.0
128.1,-6965.0
128.125,-8343.0
128.15,-22464.0
128.175,-17660.0
128.2,-8844.0
128.225,-12885.0
128.25,-17835.0
128.275,-21631.0
128.3,-13581.0
128.325,-11915.0
128.35,-20105.0
128.375,-5853.0
128.4,1033.0
128.425,-11447.0
128.45,-8662.0
128.475,50.0
128.5,-1472.0
128.525,-8571.0
128.55,-2791.0
128.575,1545.0
128.6,-12001.0
128.625,-7755.0
128.65,-1212.0
128.675,-10444.0
128.7,-6012.0
128.725,4577.0
128.75,1718.0
128.775,-9507.0
128.8,-9173.0
128.825,59.0
128.85,1536.0
128.875,-2412.0
128.9,-1390.0
128.925,6068.0
128.95,8837.0
128.975,7433.0
129.0,6833.0
129.025,150.0
129.05,-7484.0
129.075,-2706.0
129.1,7816.0
129.125,6237.0
129.15,-8219.0
129.175,-8776.0
129.2,3210.0
129.225,-78.0
129.25,-9893.0
129.275,-8076.0
129.3,-541.0
129.325,-3097.0
129.35,-5417.0
129.375,1629.0
129.4,2223.0
129.425,-4394.0
129.45,-484.0
129.475,5941.0
129.5,-3944.0
129.525,-14279.0
129.55,-14544.0
129.575,-2788.0
129.6,2017.0
129.625,-7654.0
129.65,-5211.0
129.675,-3813.0
129.7,-5122.0
129.725,2288.0
129.75,8502.0
129.775,6857.0
129.8,-2298.0
129.825,-3363.0
129.85,-350.0
129.875,105.0
129.9,2541.0
129.925,4083.0
129.95,3899.0
129.975,2597.0
130.0,7711.0
130.025,8151.0
130.05,6279.0
130.075,11087.0
130.1,8607.0
130.125,4130.0
130.15,-1990.0
130.175,2210.0
130.2,5918.0
130.225,-795.0
130.25,6987.0
130.275,7155.0
130.3,1431.0
130.325,2558.0
130.35,1682.0
130.375,1730.0
130.4,2733.0
130.425,7322.0
130.45,6787.0
130.475,6076.0
130.5,4614.0
130.525,-2747.0
130.55,-6189.0
130.575,-6686.0
130.6,-169.0
130.625,5380.0
130.65,5113.0
130.675,4072.0
130.7,2740.0
130.725,4923.0
130.75,2917.0
130.775,3363.0
130.8,5033.0
130.825,-4027.0
130.85,-6902.0
130.875,6034.0
130.9,18328.0
130.925,12469.0
130.95,2181.0
130.975,2539.0
131.0,-107.0
131.025,-1902.0
131.05,5075.0
131.075,3294.0
131.1,-4410.0
131.125,-1609.0
131.15,6824.0
131.175,9853.0
131.2,3475.0
131.225,2637.0
131.25,4427.0
131.275,-248.0
131.3,-2014.0
131.325,-9850.0
131.35,-5735.0
131.375,10913.0
131.4,3373.0
131.425,-3536.0
131.45,6509.0
131.475,7309.0
131.5,7834.0
131.525,12174.0
131.55,2009.0
131.575,-3362.0
131.6,-922.0
131.625,-9280.0
131.65,-5294.0
131.675,3079.0
131.7,-3360.0
131.725,-3747.0
131.75,4636.0
131.775,2549.0
131.8,-8950.0
131.825,-7401.0
131.85,-4428.0
131.875,-5302.0
131.9,5008.0
131.925,5256.0
131.95,-5253.0
131.975,-7823.0
132.0,-8696.0
132.025,-10005.0
132.05,-10602.0
132.075,-14876.0
132.1,-11189.0
132.125,-4.0
132.15,891.0
132.175,-712.0
132.2,-541.0
132.225,-4529.0
132.25,-9200.0
132.275,-8963.0
132.3,-7814.0
132.325,-13448.0
132.35,-14661.0
132.375,-8663.0
132.4,-3436.0
132.425,-6819.0
132.45,-12689.0
132.475,-6104.0
132.5,-5386.0
132.525,-9841.0
132.55,-4377.0
132.575,-2436.0
132.6,-2843.0
132.625,-10227.0
132.65,-17340.0
132.675,-5575.0
132.7,2045.0
132.725,-824.0
132.75,-6964.0
132.775,-10121.0
132.8,-348.0
132.825,-1158.0
132.85,-10395.0
132.875,-7450.0
132.9,-8104.0
132.925,-13701.0
132.95,-12095.0
132.975,-11233.0
133.0,-10260.0
133.025,-2769.0
133.05,-788.0
133.075,-5601.0
133.1,-6760.0
133.125,-7838.0
133.15,-9315.0
133.175,-6514.0
133.2,-5580.0
133.225,-9040.0
133.25,-4369.0
133.275,4344.0
133.3,-4982.0
133.325,-11289.0
133.35,-9.0
133.375,1797.0
133.4,-1432.0
133.425,-498.0
133.45,5828.0
133.475,10348.0
133.5,6245.0
133.525,3519.0
133.55,2040.0
133.575,7787.0
133.6,11651.0
133.625,5690.0
133.65,-59.0
133.675,7667.0
133.7,14955.0
133.725,2650.0
133.75,3648.0
133.775,13263.0
133.8,7234.0
133.825,1815.0
133.85,4709.0
133.875,6260.0
133.9,6813.0
133.925,12509.0
133.95,12198.0
133.975,7459.0
134.0,5408.0
134.025,5326.0
134.05,4831.0
134.075,2764.0
134.1,3336.0
134.125,4249.0
134.15,8577.0
134.175,11305.0
134.2,4026.0
134.225,-3466.0
134.25,-4123.0
134.275,-2839.0
134.3,818.0
134.325,265.0
134.35,-2917.0
134.375,1819.0
134.4,-238.0
134.425,-82.0
134.45,2610.0
134.475,-5949.0
134.5,-4287.0
134.525,1406.0
134.55,-2165.0
134.575,-4817.0
134.6,-4013.0
134.625,-1098.0
134.65,-2625.0
134.675,-4403.0
134.7,-286.0
134.725,-5539.0
134.75,-12609.0
134.775,-4380.0
134.8,4134.0
134.825,1864.0
134.85,-7512.0
134.875,-8780.0
134.9,-7260.0
134.925,-15260.0
134.95,-6628.0
134.975,4687.0
135.0,-3048.0
135.025,-3575.0
135.05,521.0
135.075,-4107.0
135.1,-8664.0
135.125,-8440.0
135.15,-6856.0
135.175,-4874.0
135.2,-3790.0
135.225,-8255.0
135.25,-8301.0
135.275,-1145.0
135.3,2375.0
135.325,3530.0
135.35,217.0
135.375,-4437.0
135.4,-2366.0
135.425,-2856.0
135.45,-3583.0
135.475,-833.0
135.5,-4218.0
135.525,-9483.0
135.55,-8367.0
135.575,569.0
135.6,4785.0
135.625,3040.0
135.65,4537.0
135.675,2486.0
135.7,5437.0
135.725,12402.0
135.75,5701.0
135.775,-1625.0
135.8,1757.0
135.825,-1325.0
135.85,-2763.0
135.875,7305.0
135.9,8832.0
135.925,6301.0
135.95,8503.0
135.975,9943.0
136.0,8531.0
136.025,8671.0
136.05,5356.0
136.075,-5240.0
136.1,-2943.0
136.125,2102.0
136.15,1700.0
136.175,2777.0
136.2,-1560.0
136.225,-2164.0
136.25,-973.0
136.275,5102.0
136.3,10351.0
136.325,6722.0
136.35,10233.0
136.375,10267.0
136.4,5664.0
136.425,-541.0
136.45,-4566.0
136.475,4619.0
136.5,997.0
136.525,-10431.0
136.55,-5497.0
136.575,-1303.0
136.6,-4078.0
136.625,-9934.0
136.65,-11550.0
136.675,-8247.0
136.7,-9869.0
136.725,-1860.0
136.75,1529.0
136.775,-8527.0
136.8,-5697.0
136.825,-5380.0
136.85,-10694.0
136.875,-9090.0
136.9,-12778.0
136.925,-11501.0
136.95,-1423.0
136.975,-2441.0
137.0,-8392.0
137.025,-2672.0
137.05,-2787.0
137.075,-11012.0
137.1,-3956.0
137.125,-2326.0
137.15,-13411.0
137.175,-10134.0
137.2,-2003.0
137.225,-3650.0
137.25,-10783.0
137.275,-10824.0
137.3,-2136.0
137.325,-2551.0
137.35,-6043.0
137.375,-7420.0
137.4,-6485.0
137.425,-3145.0
137.45,-9527.0
137.475,-13838.0
137.5,-11748.0
137.525,-9186.0
137.55,-10569.0
137.575,-14506.0
137.6,-9120.0
137.625,-4139.0
137.65,-2555.0
137.675,1346.0
137.7,-2255.0
137.725,-3189.0
137.75,1760.0
137.775,-6013.0
137.8,-10853.0
137.825,-7825.0
137.85,-5003.0
137.875,423.0
137.9,18.0
137.925,3931.0
137.95,8858.0
137.975,283.0
138.0,-1923.0
138.025,8391.0
138.05,12910.0
138.075,3816.0
138.1,-5958.0
138.125,-1518.0
138.15,3261.0
138.175,4714.0
138.2,10644.0
138.225,8211.0
138.25,3982.0
138.275,8163.0
138.3,9144.0
138.325,11678.0
138.35,16096.0
138.375,8263.0
138.4,-642.0
138.425,-965.0
138.45,-2991.0
138.475,-1786.0
138.5,5035.0
138.525,1892.0
138.55,-5718.0
138.575,-4659.0
138.6,3066.0
138.625,9427.0
138.65,8422.0
138.675,6359.0
138.7,135.0
138.725,-6703.0
138.75,-6045.0
138.775,-9393.0
138.8,-10699.0
138.825,-5520.0
138.85,4057.0
138.875,14609.0
138.9,12457.0
138.925,10461.0
138.95,8134.0
138.975,-2746.0
139.0,-442.0
139.025,-326.0
139.05,-6963.0
139.075,-538.0
139.1,1242.0
139.125,8364.0
139.15,10191.0
139.175,-5755.0
139.2,-6801.0
139.225,-4571.0
139.25,382.0
139.275,3144.0
139.3,-5252.0
139.325,1475.0
139.35,5792.0
139.375,-1437.0
139.4,-3221.0
139.425,-4164.0
139.45,-7182.0
139.475,-8168.0
139.5,-10557.0
139.525,-13127.0
139.55,-9107.0
139.575,-7704.0
139.6,-3913.0
139.625,-547.0
139.65,-1585.0
139.675,5569.0
139.7,7299.0
139.725,2571.0
139.75,-1414.0
139.775,-5156.0
139.8,-5608.0
139.825,-5229.0
139.85,-6447.0
139.875,-3437.0
139.9,4290.0
139.925,427.0
139.95,-4010.0
139.975,-1341.0
140.0,-835.0
140.025,3778.0
140.05,10062.0
140.075,7675.0
140.1,-1629.0
140.125,-4263.0
140.15,-5498.0
140.175,-3322.0
140.2,1412.0
140.225,-1411.0
140.25,3267.0
140.275,13046.0
140.3,12832.0
140.325,2913.0
140.35,2848.0
140.375,4864.0
140.4,-4004.0
140.425,-1094.0
140.45,1791.0
140.475,-175.0
140.5,5180.0
140.525,4737.0
140.55,353.0
140.575,59.0
140.6,263.0
140.625,4777.0
140.65,10096.0
140.675,1036.0
140.7,-3795.0
140.725,686.0
140.75,924.0
140.775,4440.0
140.8,4746.0
140.825,6160.0
140.85,7036.0
140.875,2621.0
140.9,1479.0
140.925,-555.0
140.95,425.0
140.975,534.0
141.0,-1806.0
141.025,-5749.0
141.05,-13581.0
141.075,-13418.0
141.1,-5462.0
141.125,7761.0
141.15,13553.0
141.175,3606.0
141.2,-5521.0
141.225,-10561.0
141.25,-5937.0
141.275,2586.0
141.3,-2663.0
141.325,-7376.0
141.35,-5281.0
141.375,-2466.0
141.4,1139.0
141.425,-3074.0
141.45,-7020.0
141.475,-1613.0
141.5,-2317.0
141.525,-2950.0
141.55,315.0
141.575,-8500.0
141.6,-12880.0
141.625,-5246.0
141.65,1086.0
141.675,-6519.0
141.7,-14707.0
141.725,-2735.0
141.75,2297.0
141.775,-2689.0
141.8,-1673.0
141.825,1927.0
141.85,3084.0
141.875,-1801.0
141.9,-11433.0
141.925,-24116.0
141.95,-20213.0
141.975,-2172.0
142.0,6551.0
142.025,-1559.0
142.05,-15316.0
142.075,-13603.0
142.1,-7337.0
142.125,-9335.0
142.15,-7274.0
142.175,-4471.0
142.2,-10383.0
142.225,-3144.0
142.25,5965.0
142.275,-581.0
142.3,5028.0
142.325,6904.0
142.35,416.0
142.375,-1029.0
142.4,-6398.0
142.425,-4965.0
142.45,-27.0
142.475,-1215.0
142.5,-7623.0
142.525,-11212.0
142.55,-11290.0
142.575,-10892.0
142.6,-5094.0
142.625,-3156.0
142.65,-3473.0
142.675,-1901.0
142.7,-7123.0
142.725,-7448.0
142.75,3334.0
142.775,5220.0
142.8,-3356.0
142.825,-1364.0
142.85,5348.0
142.875,4905.0
142.9,6019.0
142.925,1264.0
142.95,2416.0
142.975,10168.0
143.0,6589.0
143.025,10731.0
143.05,6997.0
143.075,-1622.0
143.1,6734.0
143.125,2636.0
143.15,-6427.0
143.175,-2157.0
143.2,2752.0
143.225,5526.0
143.25,3233.0
143.275,917.0
143.3,12206.0
143.325,14291.0
143.35,2074.0
143.375,5643.0
143.4,6458.0
143.425,-7019.0
143.45,-18300.0
143.475,-10587.0
143.5,7740.0
143.525,-2494.0
143.55,-10114.0
143.575,-1063.0
143.6,-106.0
143.625,3091.0
143.65,-3382.0
143.675,-10078.0
143.7,-6941.0
143.725,-3680.0
143.75,-1304.0
143.775,-4391.0
143.8,-3255.0
143.825,-2747.0
143.85,610.0
143.875,4209.0
143.9,-5459.0
143.925,-5140.0
143.95,4120.0
143.975,2278.0
144.0,-11001.0
144.025,-9180.0
144.05,10044.0
144.075,2629.0
144.1,-5462.0
144.125,4482.0
144.15,-749.0
144.175,-6078.0
144.2,-4709.0
144.225,4643.0
144.25,19427.0
144.275,18190.0
144.3,5807.0
144.325,-13.0
144.35,7316.0
144.375,7452.0
144.4,-5341.0
144.425,-11655.0
144.45,-12972.0
144.475,-13004.0
144.5,-383.0
144.525,13316.0
144.55,11619.0
144.575,5995.0
144.6,-4305.0
144.625,-11177.0
144.65,-7989.0
144.675,-11360.0
144.7,-8346.0
144.725,-1167.0
144.75,-9076.0
144.775,-18700.0
144.8,-9349.0
144.825,2109.0
144.85,-3491.0
144.875,-10031.0
144.9,-20386.0
144.925,-20107.0
144.95,-6612.0
144.975,-3207.0
145.0,3631.0
145.025,6295.0
145.05,-1839.0
145.075,-6684.0
145.1,-2387.0
145.125,6081.0
145.15,9354.0
145.175,9436.0
145.2,4574.0
145.225,-2336.0
145.25,-7379.0
145.275,-4102.0
145.3,2599.0
145.325,-1323.0
145.35,-7452.0
145.375,-890.0
145.4,16597.0
145.425,17492.0
145.45,15415.0
145.475,19644.0
145.5,9526.0
145.525,13331.0
145.55,14115.0
145.575,-733.0
145.6,2905.0
145.625,4950.0
145.65,821.0
145.675,4774.0
145.7,6624.0
145.725,3806.0
145.75,6432.0
145.775,8995.0
145.8,1652.0
145.825,9430.0
145.85,19343.0
145.875,3550.0
145.9,-2600.0
145.925,7459.0
145.95,6366.0
145.975,-4098.0
146.0,-13011.0
146.025,-7708.0
146.05,-722.0
146.075,-6242.0
146.1,-8588.0
146.125,-13773.0
146.15,-17401.0
146.175,-9472.0
146.2,-8403.0
146.225,-2798.0
146.25,4291.0
146.275,-7138.0
146.3,-12401.0
146.325,-9616.0
146.35,-16519.0
146.375,-21898.0
146.4,-17850.0
146.425,-11760.0
146.45,-9826.0
146.475,-6090.0
146.5,-6879.0
146.525,-17798.0
146.55,-18696.0
146.575,-5898.0
146.6,-1197.0
146.625,-6760.0
146.65,-11375.0
146.675,-16829.0
146.7,-8727.0
146.725,2297.0
146.75,-5012.0
146.775,-7846.0
146.8,-3743.0
146.825,-7578.0
146.85,-9108.0
146.875,-3934.0
146.9,-5738.0
146.925,-1235.0
146.95,1152.0
146.975,-11861.0
147.0,-7306.0
147.025,-1936.0
147.05,-5024.0
147.075,908.0
147.1,-4158.0
147.125,-7667.0
147.15,1074.0
147.175,7125.0
147.2,6950.0
147.225,-2234.0
147.25,-5472.0
147.275,-2555.0
147.3,-884.0
147.325,3449.0
147.35,5240.0
147.375,5527.0
147.4,-1294.0
147.425,-8264.0
147.45,-3745.0
147.475,7912.0
147.5,16179.0
147.525,13398.0
147.55,11438.0
147.575,9768.0
147.6,5443.0
147.625,-265.0
147.65,-6184.0
147.675,2599.0
147.7,14614.0
147.725,15566.0
147.75,10980.0
147.775,7517.0
