struc_perc_id,source_ladder_id,object_id,object_name,spectrum_index,spectrum_id,spectrum_file,spectrum_date,phase_days,spectral_phase_role,line_id,line_name,element_group,rest_wavelength,n_points_window,continuum_level,line_flux_proxy,line_depth_proxy,equivalent_width_proxy,velocity_proxy_km_s,width_proxy_angstrom,signal_quality_proxy,delta_line_flux,delta_line_depth,delta_equivalent_width,delta_velocity,delta_width,delta_signal_quality,line_transition_flag,element_transition_flag,gap,gap_source,boundary_role,struc_perc_role,alpha_ready,unns_interpretation,raw_reference
C1_SN1993J_spectral_state_00037,C1_SN1993J,C1_SN1993J,SN1993J,7,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,early_spectral_state,He_I_5876,He I 5876,He,5875.6,320,1.370844356e-13,4.598306819e-15,0.00807576482029,280.127431038,-4079.06176978,87.885272743,0.00451078549898,1.1170747569e-14,-0.00898417137351,1.192097235,-12051.0225459,29.6087992308,-0.001936284606,1,1,8.47567030907,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::He_I_5876
C1_SN1993J_spectral_state_00038,C1_SN1993J,C1_SN1993J,SN1993J,7,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,early_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,520,1.3864572061e-13,5.02543917855e-16,0.0150358989253,456.453370663,12607.2429533,169.044141387,0.000485988523751,2.19196516102e-14,-0.018676301578,1.027700559,-63.6303774,24.264503,-0.0202278877421,1,1,1.61029753268,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00039,C1_SN1993J,C1_SN1993J,SN1993J,7,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,early_spectral_state,Si_II_6355,Si II 6355,Si,6355,320,1.15920965047e-13,-4.140901743e-15,0.00820792372413,287.946098893,4468.76248597,85.021518494,0.00408633998426,6.01113623e-15,-0.00408138195467,1.642246076,-1867.84024175,2.3607593917,-0.00593263937594,1,1,1.31048153942,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J_spectral_state_00040,C1_SN1993J,C1_SN1993J,SN1993J,7,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,360,1.02719624527e-13,3.99920731402e-15,0.00343347109714,325.15997484,-7358.07146585,92.1369442361,0.0039483878545,6.70046899695e-15,-0.00574614423238,-3.885890066,-15454.1134093,6.7980946262,0.00128134005147,1,1,9.22914344901,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J_spectral_state_00041,C1_SN1993J,C1_SN1993J,SN1993J,7,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,early_spectral_state,O_I_7774,O I 7774,O,7774,360,6.73602578609e-14,-3.74410508369e-15,0.00766201173637,338.543500349,5009.13091014,84.3262294322,0.0037128624425,5.16266794572e-15,-0.00447262608573,2.032456486,-139.61555761,-9.4535460795,-0.00511846421826,1,1,0.704111643666,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::O_I_7774
C1_SN1993J_spectral_state_00042,C1_SN1993J,C1_SN1993J,SN1993J,7,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-03-31 20:30:00.00,,early_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,720,5.19682580524e-14,2.65773387158e-15,0.00460658596901,682.612261459,-8074.25699447,180.650608533,0.00263430827514,7.36028558126e-15,-0.00378135369747,0.172389891,3936.98997763,-16.693408828,-0.00203162442598,1,1,3.17219069293,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-03-31_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ca_II_NIR
C1_SN1993J_spectral_state_00043,C1_SN1993J,C1_SN1993J,SN1993J,8,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat,1993-04-01 00:00:00.00,,early_spectral_state,H_beta,H beta,H,4861.3,42,1.8999476e-13,1.72279666667e-15,0.00717564504234,231.836220786,3003.58769585,82.0123486579,0.00170715409843,-1.48136698208e-14,0.00532489585059,4.644188219,-650.68353524,19.5249097446,-0.0146005374899,1,1,1.58432664264,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat::H_beta
C1_SN1993J_spectral_state_00044,C1_SN1993J,C1_SN1993J,SN1993J,8,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat,1993-04-01 00:00:00.00,,early_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,52,1.8215242e-13,2.40793769231e-15,0.00771903846375,306.732665495,-10357.0831093,114.377358266,0.0023723628413,-5.72114328749e-15,-0.00194904203234,8.060822346,49.8840493,11.693974989,-0.00550420113675,1,1,0.821375814181,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat::Fe_II_5169
C1_SN1993J_spectral_state_00045,C1_SN1993J,C1_SN1993J,SN1993J,8,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat,1993-04-01 00:00:00.00,,early_spectral_state,He_I_5876,He I 5876,He,5875.6,40,1.504197e-13,-1.455073925e-14,0.0231102961815,280.795743829,7971.96077616,80.624655666,0.014259994843,-1.9149046069e-14,0.0150345313612,0.668312791,12051.0225459,-7.260617077,0.00974920934402,1,1,7.42112546414,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat::He_I_5876
C1_SN1993J_spectral_state_00046,C1_SN1993J,C1_SN1993J,SN1993J,8,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat,1993-04-01 00:00:00.00,,early_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,65,1.5955867e-13,-2.48822689231e-14,0.0370025261421,457.594071267,12247.8585817,136.799882397,0.0241987884379,-2.5384812841e-14,0.0219666272168,1.140700604,-359.3843716,-32.24425899,0.0237127999141,1,1,2.2335680787,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00047,C1_SN1993J,C1_SN1993J,SN1993J,8,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat,1993-04-01 00:00:00.00,,early_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,1.18228115e-13,-3.26274797297e-15,0.00610185427148,285.319782714,-3850.8876335,79.3460917717,0.00324357901426,8.7815377003e-16,-0.00210606945265,-2.626316179,-8319.65011947,-5.6754267223,-0.00084276097,1,1,5.09148924985,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat::Si_II_6355
C1_SN1993J_spectral_state_00048,C1_SN1993J,C1_SN1993J,SN1993J,8,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None,SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat,1993-04-01 00:00:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,41,1.11583605e-13,4.20031134146e-15,0.000726013766639,326.156979121,1498.5650243,86.0913628857,0.00417226505162,2.0110402744e-16,-0.0027074573305,0.997004281,8856.63649015,-6.0455813504,0.00022387719712,1,1,5.39601366252,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-01_00-00-00_Ekar_BC-Ekar_None.dat::H_alpha
C1_SN1993J_spectral_state_00049,C1_SN1993J,C1_SN1993J,SN1993J,9,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,early_spectral_state,H_beta,H beta,H,4861.3,280,1.89641793209e-13,1.80516249386e-15,0.00923821879679,234.940093814,-8557.60933553,83.1187880753,0.00178949195595,8.236582719e-17,0.00206257375445,3.103873028,-11561.1970314,1.1064394174,8.233785752e-05,1,0,6.66941733847,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_beta
C1_SN1993J_spectral_state_00050,C1_SN1993J,C1_SN1993J,SN1993J,9,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,early_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,360,1.7977038315e-13,4.77832615718e-15,0.00617097731648,303.686045777,-5418.5622253,98.1703728585,0.00470745438057,2.37038846487e-15,-0.00154806114727,-3.046619718,4938.520884,-16.2069854075,0.00233509153927,1,1,3.72720031172,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Fe_II_5169
C1_SN1993J_spectral_state_00051,C1_SN1993J,C1_SN1993J,SN1993J,9,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,early_spectral_state,He_I_5876,He I 5876,He,5875.6,320,1.35758110753e-13,-1.66346598226e-16,0.0108306381773,281.797002268,8116.88330339,108.807672469,0.000163033243251,1.43843926518e-14,-0.0122796580042,1.001258439,144.92252723,28.183016803,-0.0140969615997,1,1,1.76535701489,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::He_I_5876
C1_SN1993J_spectral_state_00052,C1_SN1993J,C1_SN1993J,SN1993J,9,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,early_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,520,1.37905854271e-13,-3.5889268393e-15,0.0190573467776,458.61987615,12098.199934,169.970731201,0.00349071217508,2.12933420838e-14,-0.0179451793645,1.025804883,-149.6586477,33.170848804,-0.0207080762628,1,1,2.10733574122,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00053,C1_SN1993J,C1_SN1993J,SN1993J,9,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,early_spectral_state,Si_II_6355,Si II 6355,Si,6355,320,1.18607048824e-13,-3.16271379068e-15,0.00653215334778,286.974830661,-3740.48737673,78.3603107236,0.00314460601934,1.0003418229e-16,0.0004302990763,1.655047947,110.40025677,-0.9857810481,-9.897299492e-05,1,1,0.189179056754,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J_spectral_state_00054,C1_SN1993J,C1_SN1993J,SN1993J,9,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-01 20:30:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,360,1.10024999094e-13,6.37000073261e-15,-0.000484925361162,322.251120496,1504.96102713,89.5797256551,0.00632508382993,2.16968939115e-15,-0.0012109391278,-3.905858625,6.39600283,3.4883627694,0.00215281877831,1,1,0.30353762489,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-01_20-30-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J_spectral_state_00055,C1_SN1993J,C1_SN1993J,SN1993J,10,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat,1993-04-07 00:00:00.00,,early_spectral_state,H_beta,H beta,H,4861.3,42,6.8447024e-14,4.07895247619e-15,0.0156340657279,257.600736874,3003.58769585,85.6949932824,0.00403981422499,2.27378998233e-15,0.00639584693111,22.66064306,11561.1970314,2.5762052071,0.00225032226904,1,0,7.05448447082,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat::H_beta
C1_SN1993J_spectral_state_00056,C1_SN1993J,C1_SN1993J,SN1993J,10,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat,1993-04-07 00:00:00.00,,early_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,52,6.4749902e-14,1.34897036346e-14,-0.00194384051702,336.770880983,2866.8303407,95.7157075556,0.0133774241037,8.71137747742e-15,-0.0081148178335,33.084835206,8285.392566,-2.4546653029,0.00866996972313,1,1,5.3991115827,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat::Fe_II_5169
C1_SN1993J_spectral_state_00057,C1_SN1993J,C1_SN1993J,SN1993J,10,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat,1993-04-07 00:00:00.00,,early_spectral_state,He_I_5876,He I 5876,He,5875.6,40,5.8445918e-14,1.543392e-15,0.00882236479087,300.354112176,-5076.16958036,84.932689125,0.00153632005473,1.70973859823e-15,-0.00200827338643,18.557109908,-13193.0528837,-23.874983344,0.00137328681148,1,1,8.97825798019,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat::He_I_5876
C1_SN1993J_spectral_state_00058,C1_SN1993J,C1_SN1993J,SN1993J,10,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat,1993-04-07 00:00:00.00,,early_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,65,6.6823294e-14,-9.07402803077e-15,0.0201464686053,489.699516406,-11316.2518254,162.133214657,0.0089770527698,-5.48510119147e-15,0.0010891218277,31.079640256,-23414.4517594,-7.837516544,0.00548634059472,1,1,14.093486608,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00059,C1_SN1993J,C1_SN1993J,SN1993J,10,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat,1993-04-07 00:00:00.00,,early_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,6.3081953e-14,7.08866618919e-15,0.0101781833183,297.023853082,6336.60272772,78.2948072987,0.00698174960477,1.02513799799e-14,0.00364602997052,10.049022421,10077.0901045,-0.0655034249,0.00383714358543,1,1,5.92082153833,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat::Si_II_6355
C1_SN1993J_spectral_state_00060,C1_SN1993J,C1_SN1993J,SN1993J,10,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None,SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat,1993-04-07 00:00:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,40,5.8996394e-14,2.6624468925e-14,-0.0100005789066,326.481743089,277.385341121,86.8606098619,0.0265289629123,2.02544681924e-14,-0.00951565354544,4.230622593,-1227.57568601,-2.7191157932,0.0202038790824,1,1,1.11158650095,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-07_00-00-00_Galileo_AVI_None.dat::H_alpha
C1_SN1993J_spectral_state_00061,C1_SN1993J,C1_SN1993J,SN1993J,11,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,early_spectral_state,H_beta,H beta,H,4861.3,280,7.17951665187e-14,4.1209671493e-16,0.0197739445106,261.136289529,3222.53807974,91.062615207,0.000407886526667,-3.66685576126e-15,0.0041398787827,3.535552655,218.95038389,5.3676219246,-0.00363192769832,1,0,0.531018844252,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::H_beta
C1_SN1993J_spectral_state_00062,C1_SN1993J,C1_SN1993J,SN1993J,11,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,early_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,360,6.33160990543e-14,1.51253250752e-14,-0.000326827251001,333.442598385,2818.10638553,95.0154583823,0.0149957252189,1.6356214406e-15,0.00161701326602,-3.328282598,-48.72395517,-0.7002491733,0.0016183011152,1,1,0.17990658268,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::Fe_II_5169
C1_SN1993J_spectral_state_00063,C1_SN1993J,C1_SN1993J,SN1993J,11,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,early_spectral_state,He_I_5876,He I 5876,He,5875.6,320,5.84253037118e-14,1.44032072154e-15,0.0100818807373,301.900470679,-3568.77118094,87.459660768,0.00143346877673,-1.0307127846e-16,0.00125951594643,1.546358503,1507.39839942,2.526971643,-0.000102851278,1,1,1.0630965533,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::He_I_5876
C1_SN1993J_spectral_state_00064,C1_SN1993J,C1_SN1993J,SN1993J,11,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,early_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,520,6.7058670086e-14,-9.34340540556e-15,0.0224334700489,491.87414481,-11470.4918603,162.57645075,0.00923856220848,-2.6937737479e-16,0.0022870014436,2.174628404,-154.2400349,0.443236093,0.00026150943868,1,1,0.213343721432,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00065,C1_SN1993J,C1_SN1993J,SN1993J,11,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,early_spectral_state,Si_II_6355,Si II 6355,Si,6355,320,6.66854165475e-14,4.16049995723e-15,0.0168565370838,298.746598641,6025.68918407,93.4198171715,0.00409858862212,-2.92816623196e-15,0.0066783537655,1.722745559,-310.91354365,15.1250098728,-0.00288316098265,1,1,1.10137712252,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::Si_II_6355
C1_SN1993J_spectral_state_00066,C1_SN1993J,C1_SN1993J,SN1993J,11,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT,1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat,1993-04-07 01:15:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,360,6.11314791106e-14,2.4400446696e-14,-0.00349311101543,330.982395776,454.189133636,85.4699566907,0.0242764621588,-2.224022229e-15,0.00650746789117,4.500652687,176.803792515,-1.3906531712,-0.0022525007535,1,1,0.357022572135,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-07_01-15-00_Galileo_BC-Asi_SUSPECT.dat::H_alpha
C1_SN1993J_spectral_state_00067,C1_SN1993J,C1_SN1993J,SN1993J,12,SN1993J_1993-04-12_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-12_00-00-00_Lick-3m_KAST_None.dat,1993-04-12 00:00:00.00,,early_spectral_state,H_beta,H beta,H,4861.3,42,203.31511,9.84671214286,0.125118295438,-13.3843341393,-8259.7134611,74.7081274504,0.370769869534,9.84671214286,0.105344350927,-274.520623668,-11482.2515408,-16.3544877566,0.370361983007,1,0,31.3428158819,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-12_00-00-00_Lick-3m_KAST_None.dat::H_beta
